Algoritmo,Tipo de Vetor,Tamanho,Tempo (ns)
Bubble Sort,Repetido,100,44400
Bubble Sort,Crescente,100,29700
Bubble Sort,Decrescente,100,58800
Bubble Sort,Aleatorio,100,52900
Bubble Sort,Repetido,100,47600
Bubble Sort,Crescente,100,29100
Bubble Sort,Decrescente,100,59300
Bubble Sort,Aleatorio,100,52400
Bubble Sort,Repetido,100,44000
Bubble Sort,Crescente,100,29400
Bubble Sort,Decrescente,100,58900
Bubble Sort,Aleatorio,100,52000
Bubble Sort,Repetido,100,55400
Bubble Sort,Crescente,100,28900
Bubble Sort,Decrescente,100,59700
Bubble Sort,Aleatorio,100,51600
Bubble Sort,Repetido,100,44400
Bubble Sort,Crescente,100,30600
Bubble Sort,Decrescente,100,92500
Bubble Sort,Aleatorio,100,79300
Bubble Sort,Repetido,100,66700
Bubble Sort,Crescente,100,40400
Bubble Sort,Decrescente,100,97400
Bubble Sort,Aleatorio,100,84500
Bubble Sort,Repetido,100,68100
Bubble Sort,Crescente,100,44000
Bubble Sort,Decrescente,100,83100
Bubble Sort,Aleatorio,100,76400
Bubble Sort,Repetido,100,56400
Bubble Sort,Crescente,100,34800
Bubble Sort,Decrescente,100,85600
Bubble Sort,Aleatorio,100,76200
Bubble Sort,Repetido,100,67200
Bubble Sort,Crescente,100,40200
Bubble Sort,Decrescente,100,97600
Bubble Sort,Aleatorio,100,71400
